t,ax,ay,az,magnitud,etiqueta,registro
7.25526675,0.30629749695601804,-12.22065726560696,-0.37764836431338417,12.230327078502123,saltar,saltar/saltar_013
7.26522375,-0.13209177354985382,-12.94865348591721,-0.041286434787333424,12.949393032288922,saltar,saltar/saltar_013
7.27517975,-0.49876449873970297,-13.195621261993068,0.24666363378310593,13.207347555940128,saltar,saltar/saltar_013
7.28513675,-0.7578181958847685,-13.010693911389879,0.48169079659105873,13.041643703820935,saltar,saltar/saltar_013
7.29509375,-0.8891984763004206,-12.47036852293804,0.6693245077643264,12.519934517593645,saltar,saltar/saltar_013
7.30505075,-0.890275274603186,-11.672023640207266,0.8225159597187524,11.734788384377415,saltar,saltar/saltar_013
7.31500775,-0.775048289837673,-10.724978800260965,0.9582875277748277,10.795563213816878,saltar,saltar/saltar_013
7.32496475,-0.5711650689262588,-9.740272982078118,1.0942170074384987,9.81816979689851,saltar,saltar/saltar_013
7.33492175,-0.3152573480509226,-8.82053834850913,1.245257839727356,8.91358239095947,saltar,saltar/saltar_013
7.34487775,-0.047350485967074266,-8.051287192008227,1.4212697515356445,8.175908220090733,saltar,saltar/saltar_013
7.35483475,0.19478181952648135,-7.494639431795522,1.6254792080267535,7.671358603635319,saltar,saltar/saltar_013
7.36479175,0.3804885557207066,-7.186069860320816,1.8539350670466963,7.431113430117394,saltar,saltar/saltar_013
7.37474875,0.4896979961029281,-7.134249906421327,2.0958934393202733,7.4518517942619935,saltar,saltar/saltar_013
7.38470575,0.5146027598871218,-7.323598424484945,2.334970279417146,7.704024668273278,saltar,saltar/saltar_013
7.39466275,0.459526357777853,-7.718817258020579,2.550846335601061,8.142365833347103,saltar,saltar/saltar_013
7.40461975,0.3391994690707042,-8.270512767668787,2.7212953481425837,8.713316595408017,saltar,saltar/saltar_013
7.41457575,0.17587132093284627,-8.921000047697984,2.8243249036458264,9.359058912834564,saltar,saltar/saltar_013
7.42453275,-0.0042182880487336314,-9.609525975566195,2.8402575611119505,10.020482537407522,saltar,saltar/saltar_013
7.43448975,-0.17447413289056585,-10.27638322865865,2.7536237619830244,10.640344792715236,saltar,saltar/saltar_013
7.44444675,-0.31122408815505304,-10.865666234461447,2.5547759449521807,11.16630839985489,saltar,saltar/saltar_013
7.45440375,-0.39629551732167867,-11.326693705766482,2.2411586694716568,11.553087579649317,saltar,saltar/saltar_013
7.46436075,-0.4186861591978494,-11.614353740630236,1.8181815509960468,11.763260392628304,saltar,saltar/saltar_013
7.47431775,-0.37526842874745153,-11.688789617974892,1.2996435071209054,11.766805104721236,saltar,saltar/saltar_013
7.48427475,-0.27058895091170443,-11.514919769433309,0.7076528670777978,11.539816647465633,saltar,saltar/saltar_013
7.49423075,-0.1159152709851162,-11.062266064742332,0.07198343938388004,11.063107540503387,saltar,saltar/saltar_013
2.501205042,1.328128587124439,-3.101766559434539,-2.1053969274482696,3.977131825231866,saltar,saltar/saltar_014
2.511162042,0.7986845017660523,-0.17374608987254128,-1.5157446964090753,1.7220820601235947,saltar,saltar/saltar_014
2.521118042,0.14178630694071162,3.0092965885807077,-0.7228406097851051,3.0981394193989837,saltar,saltar/saltar_014
2.531075042,-0.6090720680359201,6.342126858461496,0.23028118368437633,6.375466359133213,saltar,saltar/saltar_014
2.541031042,-1.4093781203150364,9.702746780529068,1.2846685385478978,9.888377775298876,saltar,saltar/saltar_014
2.550988042,-2.206618910522233,12.960245008369355,2.3698599345781197,13.35864341176737,saltar,saltar/saltar_014
2.560944042,-2.9444122108019704,15.984033981297927,3.4096776136259734,16.606769915045753,saltar,saltar/saltar_014
2.570901042,-3.5674110369197485,18.653334130817203,4.328824511603152,19.478501414495497,saltar,saltar/saltar_014
2.580857042,-4.026508492275413,20.865625436651907,5.059617076944602,21.844606209916684,saltar,saltar/saltar_014
2.590814042,-4.283773841442702,22.54291244411025,5.5481753964157905,23.607538415024194,saltar,saltar/saltar_014
2.600770042,-4.316516559450889,23.635045190795832,5.7594379910478235,24.706655021505846,saltar,saltar/saltar_014
2.610727042,-4.11992774487079,24.119916722410977,5.6804625841909715,25.119949094084372,saltar,saltar/saltar_014
2.620683042,-3.7078991736829394,24.000959379567888,5.321622919748756,24.861903344713205,saltar,saltar/saltar_014
2.630640042,-3.111855842948221,23.302820468597513,4.715519799616577,23.977931844918448,saltar,saltar/saltar_014
2.640596042,-2.3777181474742557,22.066303772887956,3.9136782962647048,22.5364634224816,saltar,saltar/saltar_014
2.650553042,-1.5613768658845164,20.343599120953275,2.9813698495915806,20.62009915328789,saltar,saltar/saltar_014
2.660509042,-0.7232594322116971,18.194553793342173,1.9911333209048585,18.317464449173166,saltar,saltar/saltar_014
2.670466042,0.07734698663364922,15.68437112249014,1.0157307163388978,15.717416739160996,saltar,saltar/saltar_014
2.680422042,0.7875727554550835,12.88274512034207,0.12133781590764023,12.907366716197451,saltar,saltar/saltar_014
2.690378042,1.3653064676276832,9.864111642824872,-0.6382627359490274,9.978584046484768,saltar,saltar/saltar_014
2.700335042,1.7822165975840634,6.70844643033638,-1.225838967364257,7.048562313217193,saltar,saltar/saltar_014
2.710291042,2.025246087227577,3.5018925265802516,-1.6227729651519085,4.35869992979296,saltar,saltar/saltar_014
2.720248042,2.096546697298529,0.3364815461060777,-1.828858869786583,2.8024012293781855,saltar,saltar/saltar_014
2.730204042,2.011980360414011,-2.691653673819746,-1.8599809782440222,3.840910531359539,saltar,saltar/saltar_014
2.740161042,1.7984475053970002,-5.485897431870917,-1.744126472385961,6.0308756590029375,saltar,saltar/saltar_014
2.750116292,1.4903959550870671,-7.95453756859865,-1.5164252644628402,8.233801893165053,saltar,saltar/saltar_014
2.760073292,1.1259116209009443,-10.0174401208365,-1.2140207372312086,10.153355598177974,saltar,saltar/saltar_014
2.770029292,0.7427950056811327,-11.613171001903975,-0.8715328054218757,11.669492472719401,saltar,saltar/saltar_014
2.779986292,0.374995416856229,-12.705496773361391,-0.5176921209712978,12.721567315102163,saltar,saltar/saltar_014
2.789942292,0.04972088494725615,-13.288160488142605,-0.17345133742628246,13.289385489611218,saltar,saltar/saltar_014
2.799899292,-0.21452635945767468,-13.387004415373255,0.1484142381616848,13.38954575638077,saltar,saltar/saltar_014
2.809855292,-0.4088230857519539,-13.058878255631189,0.44245148311132143,13.07276561886383,saltar,saltar/saltar_014
2.819812292,-0.5335470877341505,-12.387264551354736,0.7088098506269715,12.418993798389026,saltar,saltar/saltar_014
2.829768292,-0.5970161498303147,-11.47507388971014,0.9510959012302201,11.529888658213597,saltar,saltar/saltar_014
2.839725292,-0.6132494314094258,-10.435501986297725,1.1741976653143138,10.519245064565105,saltar,saltar/saltar_014
2.849681292,-0.5991781439107796,-9.382108507682917,1.3823753689713882,9.502312148041408,saltar,saltar/saltar_014
2.859638292,-0.5717082177083183,-8.419326665819336,1.5777996613199776,8.584949828812816,saltar,saltar/saltar_014
2.869594292,-0.5450466383681863,-7.634450741841721,1.7596178802400675,7.853544999047539,saltar,saltar/saltar_014
2.879551292,-0.5286422146727021,-7.091831378468436,1.9235581803643698,7.367062573713505,saltar,saltar/saltar_014
2.889507292,-0.52597734103907,-6.829618046183644,2.062040768378121,7.153484951441309,saltar,saltar/saltar_014
2.899464292,-0.5343087970224547,-6.85900740099985,2.164746209535046,7.2123224116259985,saltar,saltar/saltar_014
2.909420292,-0.5453227300950834,-7.165649613879253,2.2195814047345275,7.521333185086907,saltar,saltar/saltar_014
2.919377292,-0.5465632883015195,-7.712670109901683,2.213975255162297,8.04274195052662,saltar,saltar/saltar_014
2.929333292,-0.5234250991807532,-8.44469318711749,2.1364232366252365,8.726460972524496,saltar,saltar/saltar_014
2.939290292,-0.46146499501699195,-9.29229599783029,1.9781816179985292,9.511725257107996,saltar,saltar/saltar_014
2.949246292,-0.34877986209260853,-10.176449106245448,1.734988501053928,10.329179488371498,saltar,saltar/saltar_014
2.959203292,-0.17820635301050164,-11.012676052106624,1.4086623905007853,11.10383362012001,saltar,saltar/saltar_014
2.969159292,0.0508815422018218,-11.714848488710242,1.00840379224738,11.758279731873722,saltar,saltar/saltar_014
2.979116292,0.33137162976814843,-12.198688096980305,0.5516080640078322,12.215648566519203,saltar,saltar/saltar_014
2.989072292,0.6479646361729221,-12.385143007412175,0.06399696464465703,12.402246614838182,saltar,saltar/saltar_014
2.999029292,0.9775816262843475,-12.203828881261888,-0.4210995290125131,12.250160407623449,saltar,saltar/saltar_014
3.008985292,1.2906680388027703,-11.596670905559623,-0.8644248288606615,11.700249158158591,saltar,saltar/saltar_014
3.018942292,1.5533584698868843,-10.521763546481845,-1.2234678736678628,10.70594714642011,saltar,saltar/saltar_014
3.028898292,1.7303817270157165,-8.957301884854584,-1.4560383160467631,9.238372451650003,saltar,saltar/saltar_014
3.038855292,1.7884995990147718,-6.9052620323511205,-1.52452315033735,7.294213143788742,saltar,saltar/saltar_014
3.048811292,1.7001945368884168,-4.3943535117257335,-1.400462320950162,4.915516143975383,saltar,saltar/saltar_014
3.058768292,1.4472610141997717,-1.4816687292102275,-1.0689516331962436,2.330786189347903,saltar,saltar/saltar_014
3.068724292,1.02392187804501,1.7475552668958705,-0.5322889205460515,2.0942055577547296,saltar,saltar/saltar_014
3.078681292,0.4390921211254318,5.182545924357845,0.18774727948532122,5.204501243142005,saltar,saltar/saltar_014
3.088637292,-0.282546388429286,8.69223163934304,1.0495341753665846,8.759922677676615,saltar,saltar/saltar_014
3.098594292,-1.1009136990332031,12.133012852540467,1.993538309219457,12.344885857834276,saltar,saltar/saltar_014
3.108550292,-1.9624821230008223,15.358534821329403,2.946661450950006,15.761305201270623,saltar,saltar/saltar_014
3.118507292,-2.803807742046488,18.230470512448424,3.8287654245046463,18.83801575632353,saltar,saltar/saltar_014
3.128463292,-3.5564933836438244,20.628961612168503,4.5607577013362155,21.424360275035557,saltar,saltar/saltar_014
3.138419292,-4.153275375210482,22.46123720991105,5.073271865498528,23.39861023145352,saltar,saltar/saltar_014
3.148376292,-4.534755872143381,23.667130153249918,5.314755389315489,24.67678433992299,saltar,saltar/saltar_014
3.158332292,-4.6561258413383735,24.220742548803123,5.257760217064778,25.218404389769194,saltar,saltar/saltar_014
3.168289292,-4.49307240417634,24.128257916333006,4.9024542736267875,25.02787621056287,saltar,saltar/saltar_014
3.178245292,-4.0459940222258135,23.4226553824069,4.276800007204248,24.15122918388429,saltar,saltar/saltar_014
3.188202292,-3.3417198722184884,22.15663899248246,3.4333801407154305,22.66874152524205,saltar,saltar/saltar_014
3.198158292,-2.43218463850745,20.395311518594205,2.443364103679123,20.684638797896394,saltar,saltar/saltar_014
3.208115292,-1.3899330564420784,18.20996953683043,1.388496407599238,18.315644315928356,saltar,saltar/saltar_014
3.218071292,-0.3008436302329507,15.673953089853331,0.35220010160445075,15.680795810938447,saltar,saltar/saltar_014
3.228028292,0.745047633862797,12.860887075540859,-0.5890718717254011,12.895910902941154,saltar,saltar/saltar_014
3.237984292,1.6633897210778759,9.845047476743467,-1.373204713118454,10.078567178307202,saltar,saltar/saltar_014
3.247941292,2.384657081657204,6.703091315746579,-1.9576837946878307,7.379061486687749,saltar,saltar/saltar_014
3.257897292,2.8613297730937157,3.5160864648946295,-2.3222179794139937,5.0934044059863695,saltar,saltar/saltar_014
3.267854292,3.0721794158786793,0.37071353819566716,-2.468548954514255,3.958465464240358,saltar,saltar/saltar_014
3.277810292,3.02319400462725,-2.641302618456721,-2.417657549512489,4.68628312616675,saltar,saltar/saltar_014
3.287767292,2.745190064795714,-5.426074251527521,-2.204936422840765,6.468391987481346,saltar,saltar/saltar_014
3.297723292,2.288629477819763,-7.892753139729014,-1.874163636571436,8.428871000798058,saltar,saltar/saltar_014
3.307680292,1.716504527166693,-9.960506721404679,-1.4712312089590365,10.213843703970928,saltar,saltar/saltar_014
3.317636292,1.0963371866098341,-11.56626043173054,-1.0385356655949969,11.664428487074364,saltar,saltar/saltar_014
3.327593292,0.49235467154084345,-12.671930033002836,-0.6107400020700149,12.696189476927154,saltar,saltar/saltar_014
3.337549292,-0.0412202104108345,-13.269845552540158,-0.21231642752236435,13.271607979420278,saltar,saltar/saltar_014
3.347506292,-0.46504791213639896,-13.385298464634136,0.1430557395336946,13.394138624507844,saltar,saltar/saltar_014
3.357462292,-0.757287495704557,-13.07558212037774,0.451463374895417,13.105271890226637,saltar,saltar/saltar_014
3.367419292,-0.9138287082113757,-12.425457107984428,0.7165438000811986,12.479603449939699,saltar,saltar/saltar_014
3.377375292,-0.9463337191054375,-11.539547834169174,0.946620297114492,11.616918770134511,saltar,saltar/saltar_014
3.387332292,-0.8785589089628537,-10.532651912797794,1.1517205484174404,10.631795816997615,saltar,saltar/saltar_014
3.397288292,-0.7416300367353699,-9.519231614155943,1.3409178783860978,9.641776101523492,saltar,saltar/saltar_014
3.407245292,-0.5690366389775091,-8.603411374864972,1.5202972937349228,8.755215236817,saltar,saltar/saltar_014
3.417201292,-0.39207396869901157,-7.870633119604307,1.691700105405463,8.059927849985536,saltar,saltar/saltar_014
3.427158292,-0.2363027125870929,-7.381775479934094,1.8522688798433855,7.614285797851859,saltar,saltar/saltar_014
3.437114292,-0.11935900654500935,-7.170108627298416,1.9947141869660925,7.443358716828471,saltar,saltar/saltar_014
3.447071292,-0.050188435345917035,-7.2410242961144515,2.108162554620374,7.541836718775192,saltar,saltar/saltar_014
3.457027292,-0.029553160678165664,-7.574125979418573,2.179420354093204,7.8815056189312696,saltar,saltar/saltar_014
3.466984292,-0.051507533715980214,-8.127035540301934,2.1944939391484697,8.418263677761562,saltar,saltar/saltar_014
3.476940292,-0.10546620344656374,-8.84018797503826,2.140230446599643,9.096187823403417,saltar,saltar/saltar_014
3.486897292,-0.17848993796678156,-9.64193596525553,2.0059724066962015,9.85001081788594,saltar,saltar/saltar_014
3.496853292,-0.2574659126206043,-10.453437849532406,1.7851403381641717,10.607892231595264,saltar,saltar/saltar_014
3.506810292,-0.33093732732603953,-11.193011311453786,1.4766632465119691,11.294846438821086,saltar,saltar/saltar_014
3.516766292,-0.3904238332934687,-11.779852399030341,1.0861666636221128,11.836262557653427,saltar,saltar/saltar_014
3.526723292,-0.4311586000801473,-12.137203320998871,0.6268076330935858,12.161023394541822,saltar,saltar/saltar_014
3.536679292,-0.45224427267497047,-12.195171843658382,0.11962647037459095,12.204140759223478,saltar,saltar/saltar_014
3.546636292,-0.456295040598021,-11.89344294871409,-0.40672250251251907,11.909139915730327,saltar,saltar/saltar_014
3.556592292,-0.44868220691406135,-11.184077489507196,-0.9169863245464566,11.23057295659968,saltar,saltar/saltar_014
3.566549292,-0.4365322958103607,-10.034475174239478,-1.3711626112420743,10.137126781005655,saltar,saltar/saltar_014
3.576505292,-0.42763673762839965,-8.430415343335252,-1.7272070697841955,8.616148809208463,saltar,saltar/saltar_014
3.586462292,-0.4294196986633481,-6.37891322635689,-1.9445340751648863,6.682525570206848,saltar,saltar/saltar_014
3.596418292,-0.4480783817482618,-3.910480531048664,-1.9881292069826055,4.409681390254637,saltar,saltar/saltar_014
3.606374292,-0.48796381548097434,-1.080293874865085,-1.83295449491482,2.1828572380525055,saltar,saltar/saltar_014
3.616331292,-0.5512168426564673,2.0322192921750424,-1.4681796575469348,2.5669645042250253,saltar,saltar/saltar_014
3.626287292,-0.6376215351898729,5.325755138508768,-0.9006426379071757,5.438877290278467,saltar,saltar/saltar_014
3.636244292,-0.7445967100144708,8.68163006254499,-0.15687207451093327,8.714914437400441,saltar,saltar/saltar_014
3.646200292,-0.8672297079276318,11.97026667106238,0.7169550864686002,12.02303606160575,saltar,saltar/saltar_014
3.656157292,-0.9982803850896236,15.059210549418543,1.6575511344183926,15.183012278931512,saltar,saltar/saltar_014
3.666113292,-1.1281532549928126,17.821923223631604,2.5896212043272966,18.044384587390947,saltar,saltar/saltar_014
3.676070292,-1.2449357693325294,20.14639321361397,3.4331366560048777,20.474702730103775,saltar,saltar/saltar_014
3.686026292,-1.3346902432861136,21.9425503289392,4.111916186953124,22.36436378956665,saltar,saltar/saltar_014
3.695983292,-1.3822154129728887,23.147590638448094,4.562314104352986,23.633370089765187,saltar,saltar/saltar_014
3.705939292,-1.3724253455222246,23.72861394848372,4.740703945821762,24.23643837586575,saltar,saltar/saltar_014
3.715896292,-1.2923285343088604,23.682389578308854,4.628603849094527,24.165050440072193,saltar,saltar/saltar_014
3.725852292,-1.1333716120715833,23.032516586544983,4.234682640962573,23.44597808985987,saltar,saltar/saltar_014
3.735809292,-0.893714940531555,21.82464252175311,3.5934094269943926,22.136538548455476,saltar,saltar/saltar_014
3.745765292,-0.5799085589885709,20.120673287839846,2.7606370801884874,20.31745320115914,saltar,saltar/saltar_014
3.755722292,-0.20748141526776043,17.992991796336703,1.806838720234903,18.084674962013047,saltar,saltar/saltar_014
3.765678292,0.19986101346988497,15.519584620364814,0.8089907422701128,15.541940587791732,saltar,saltar/saltar_014
3.775635292,0.6124626873495915,12.780674612349895,-0.15779486421083497,12.796314051684256,saltar,saltar/saltar_014
3.785591292,0.9981024453564394,9.857033108582476,-1.0278244600010056,9.960609083569837,saltar,saltar/saltar_014
3.795548292,1.326025771121142,6.829688753698219,-1.7506577731739785,7.17410589947234,saltar,saltar/saltar_014
3.805504292,1.5709648463297694,3.7803690653470694,-2.2945785548960194,4.692996011422308,saltar,saltar/saltar_014
3.815461292,1.71647699694354,0.791806090215427,-2.647399193224392,3.2529944134326017,saltar,saltar/saltar_014
3.825417292,1.757047705966836,-2.0529295450895497,-2.81469658534387,3.9018269087302353,saltar,saltar/saltar_014
3.835374292,1.698616674995235,-4.672633112738419,-2.8159753959990113,5.713888014802459,saltar,saltar/saltar_014
3.845330292,1.5574483983330123,-6.9918396487412595,-2.679573955652277,7.647979064497389,saltar,saltar/saltar_014
3.855287292,1.3575340007761145,-8.946007713391563,-2.43728754540141,9.370929684417302,saltar,saltar/saltar_014
3.865243292,1.1269367100810395,-10.487231565763103,-2.119638197415739,10.758479369799904,saltar,saltar/saltar_014
3.875200292,0.8936502424406221,-11.589448162335634,-1.7524829476859467,11.755216541825549,saltar,saltar/saltar_014
3.885156292,0.681611647900585,-12.252082840810424,-1.355294538350326,12.345645048449967,saltar,saltar/saltar_014
3.895113292,0.5074892659558191,-12.501290787789435,-0.9410715950805694,12.546929204510434,saltar,saltar/saltar_014
3.905069292,0.378747876230212,-12.388352501013447,-0.5175348712173345,12.404941353591358,saltar,saltar/saltar_014
3.915026292,0.2932830552920087,-11.985279698377239,-0.08910020728518661,11.989198607321228,saltar,saltar/saltar_014
3.924982292,0.2406436087084564,-11.37817125744619,0.34090534489209,11.385820434398342,saltar,saltar/saltar_014
3.934939292,0.20457749312468523,-10.659221778692354,0.7682347350182276,10.688828068882533,saltar,saltar/saltar_014
3.944895292,0.16640629969752102,-9.918458719854446,1.1862328442990577,9.990528654427129,saltar,saltar/saltar_014
3.954852292,0.10860917184502934,-9.236249041793812,1.5850388655648673,9.371896313958938,saltar,saltar/saltar_014
3.964808292,0.01800353899727324,-8.677403016614829,1.9515256221146964,8.894160977514558,saltar,saltar/saltar_014
3.974765292,-0.11196513584139516,-8.287375942167408,2.269925326217379,8.593351917910857,saltar,saltar/saltar_014
3.984721292,-0.28011225984470123,-8.090706328266595,2.523016250310773,8.479599210322423,saltar,saltar/saltar_014
3.994678292,-0.4776481840067682,-8.09150212317422,2.6936892195542486,8.541458658130978,saltar,saltar/saltar_014
4.004634292,-0.6894275778401019,-8.275543701161983,2.766680478773417,8.752968342599791,saltar,saltar/saltar_014
4.014591292,-0.8960401080450936,-8.613438343589324,2.7302548885544824,9.080115623190926,saltar,saltar/saltar_014
4.024547292,-1.0763865835808262,-9.064239144385045,2.577653271456955,9.484900407055822,saltar,saltar/saltar_014
4.034504292,-1.2103635301269375,-9.579017644341516,2.308173885484085,9.927246626900036,saltar,saltar/saltar_014
4.044460292,-1.2813107787402573,-10.104027460827469,1.9278253199632673,10.365791754861904,saltar,saltar/saltar_014
4.054417292,-1.2779496280034057,-10.583281917298882,1.4495479392633142,10.758261970270201,saltar,saltar/saltar_014
4.064373292,-1.1956386058018746,-10.960556239024374,0.8930388048619443,11.061684458141501,saltar,saltar/saltar_014
4.074330292,-1.0368820477263252,-11.180980772668683,0.2842254637567124,11.232552672208202,saltar,saltar/saltar_014
4.084286292,-0.8111252179519918,-11.19248907625681,-0.345578744148291,11.227161729917887,saltar,saltar/saltar_014
4.094243292,-0.5339432735766977,-10.947406955496524,-0.9608309329059551,11.002454751112607,saltar,saltar/saltar_014
4.104199292,-0.2257716807123047,-10.404411408771455,-1.5232462419724588,10.517748272727793,saltar,saltar/saltar_014
4.114156292,0.08966681119359018,-9.530961215511446,-1.9936527045622783,9.737654385683523,saltar,saltar/saltar_014
4.124112292,0.38710051265202694,-8.3061259513783,-2.3342440259590247,8.63656588580096,saltar,saltar/saltar_014
4.134069292,0.6415028217898909,-6.723551310829871,-2.5112231116256316,7.2058247006216565,saltar,saltar/saltar_014
4.144025292,0.8298590801624097,-4.794136560658217,-2.4977519712510166,5.469111112882617,saltar,saltar/saltar_014
4.153982292,0.9328393485553125,-2.547905248486156,-2.2770114637384964,3.542145057937765,saltar,saltar/saltar_014
4.163938292,0.9363132104810047,-0.03455443169974313,-1.8450489634110483,2.0693192393286064,saltar,saltar/saltar_014
4.173895292,0.8326376980885225,2.677714693488978,-1.2129893740640938,3.0552879958519994,saltar,saltar/saltar_014
4.183851292,0.6216446665032433,5.5052585817382775,-0.4081450832382144,5.55525845952881,saltar,saltar/saltar_014
4.193808292,0.3112549339602019,8.353822829700743,0.5263832917333923,8.376175432365297,saltar,saltar/saltar_014
4.203764292,-0.08234866033706441,11.124704794660612,1.533856942334122,11.230251786569646,saltar,saltar/saltar_014
4.213721292,-0.5350564017406458,13.721539241847807,2.54778330561835,13.966321072172175,saltar,saltar/saltar_014
4.223677292,-1.0157514094520206,16.056839033756365,3.4972244810931725,16.464641197211776,saltar,saltar/saltar_014
4.233634292,-1.4879028578406257,18.057418259247516,4.3129621637089075,18.624871858065507,saltar,saltar/saltar_014
4.243590292,-1.9119134847470207,19.667990057577743,4.933793901101512,20.367316179032546,saltar,saltar/saltar_014
4.253547292,-2.248239911652709,20.852540961559377,5.312210387962891,21.63567947765544,saltar,saltar/saltar_014
4.263503292,-2.4611670048114633,21.593477578344658,5.418809022416043,22.398640766204174,saltar,saltar/saltar_014
4.273460292,-2.522917956997431,21.888937729750708,5.244997608238773,22.649518976461167,saltar,saltar/saltar_014
4.283416292,-2.417572363473108,21.748971587409454,4.803773287705178,22.40398757012337,saltar,saltar/saltar_014
4.293373292,-2.1441231321848417,21.191460627772194,4.128569546652774,21.696090754924906,saltar,saltar/saltar_014
4.303329292,-1.7180031834263765,20.238620773329583,3.270322001127063,20.572999580420124,saltar,saltar/saltar_014
4.313286292,-1.1705895093154124,18.914744298283754,2.2930175661572596,19.089152973023264,saltar,saltar/saltar_014
4.323242292,-0.5465206832384235,17.245526877862094,1.2680849381014758,17.300720261379613,saltar,saltar/saltar_014
4.333199292,0.10093355667538786,15.258975552757036,0.2680799690162391,15.261664043356733,saltar,saltar/saltar_014
4.343155292,0.7158377998268467,12.987570224107461,-0.6397764266398406,13.023007254772905,saltar,saltar/saltar_014
4.353112292,1.2460246792028111,10.471104799079153,-1.3995589482679436,10.637451690332503,saltar,saltar/saltar_014
4.363068292,1.649050787784376,7.7594889835893515,-1.9714139304744243,8.17407552402138,saltar,saltar/saltar_014
4.373025292,1.8968298220521,4.914755064911353,-2.334536203752564,5.762190556422916,saltar,saltar/saltar_014
4.382981292,1.9783405129035443,2.011585919609149,-2.48792754270511,3.7616608771546556,saltar,saltar/saltar_014
4.392938292,1.9001264640370004,-0.8641403691134325,-2.448823955238456,3.21775665963338,saltar,saltar/saltar_014
4.402894292,1.6846342679185877,-3.619014338566175,-2.2490420412647203,4.581860703117168,saltar,saltar/saltar_014
4.412851292,1.3667223066814373,-6.157836054542367,-1.929834290983938,6.5962970770622515,saltar,saltar/saltar_014
4.422807292,0.9888834752933047,-8.390916852416463,-1.5360789040576812,8.587485927287789,saltar,saltar/saltar_014
4.432764292,0.5958472428226804,-10.24208119901876,-1.110704495370063,10.31934715474328,saltar,saltar/saltar_014
4.442720292,0.22925945687780933,-11.65627729207026,-0.6901470574081257,11.678941012311425,saltar,saltar/saltar_014
4.452677292,-0.07691097522849197,-12.605647436623153,-0.30138432100295465,12.609484331387264,saltar,saltar/saltar_014
4.462633292,-0.29971056730575363,-13.093055082192759,0.039242343896861785,13.096543733788808,saltar,saltar/saltar_014
4.472590292,-0.4289372233449547,-13.152405193605182,0.3255419626572009,13.163423836061579,saltar,saltar/saltar_014
4.482546292,-0.4671474978114157,-12.845574456229539,0.559704647043467,12.86624573009432,saltar,saltar/saltar_014
4.492503292,-0.42804539749398895,-12.256296920822557,0.7497664088433046,12.286667031441441,saltar,saltar/saltar_014
4.502459292,-0.33358083996136967,-11.481822772097303,0.9068362750585088,11.522407837618122,saltar,saltar/saltar_014
4.512416292,-0.2102497958568928,-10.623488401763774,1.0425253542378203,10.676589807297834,saltar,saltar/saltar_014
4.522372292,-0.08516860878897578,-9.77744533054815,1.1668740372438184,9.847196855073761,saltar,saltar/saltar_014
4.532329292,0.01752294381929991,-9.026683038729724,1.2869202289650716,9.117975510548955,saltar,saltar/saltar_014
4.542285292,0.07948480014388587,-8.435185510329088,1.4059217470868746,8.551917234518323,saltar,saltar/saltar_014
4.552242292,0.08995312002692066,-8.044658168609226,1.5231566402931758,8.188078087343996,saltar,saltar/saltar_014
4.562198292,0.04638999102910464,-7.873838004203871,1.6341789786840035,8.041767087032898,saltar,saltar/saltar_014
4.572155292,-0.045902646343071306,-7.920032381673032,1.7313988132326603,8.10720431654181,saltar,saltar/saltar_014
4.582111292,-0.1749940492221936,-8.162275292910268,1.8048733932568175,8.361275551027065,saltar,saltar/saltar_014
4.592068292,-0.32409245763248834,-8.565369583399196,1.843230412613575,8.767444917152202,saltar,saltar/saltar_014
4.602024292,-0.47359910540395156,-9.08409917219935,1.834680615648454,9.279612429645354,saltar,saltar/saltar_014
4.611981292,-0.6032130467707497,-9.667025031176522,1.7681051018953327,9.845884144379122,saltar,saltar/saltar_014
4.621937292,-0.6939046317810658,-10.259487737882097,1.6342134218276718,10.411976075166617,saltar,saltar/saltar_014
4.631894292,-0.7296319730407178,-10.80568574857609,1.4267578724988805,10.92386586057341,saltar,saltar/saltar_014
4.641850292,-0.6987254025181692,-11.249938321990196,1.1437588007982669,11.329497501262413,saltar,saltar/saltar_014
4.651807292,-0.5949052836750379,-11.537434641834947,0.7886523106780456,11.579649514484252,saltar,saltar/saltar_014
4.661763292,-0.417927005550874,-11.61488390472536,0.3712265140034705,11.628327490525717,saltar,saltar/saltar_014
4.671720292,-0.17386309952443732,-11.431496053320739,-0.09182273661024971,11.433186861475784,saltar,saltar/saltar_014
4.681676292,0.12496385507969965,-10.940637500613157,-0.5769007068281414,10.956549607902941,saltar,saltar/saltar_014
4.691633292,0.46039177356243177,-10.102336661421955,-1.0542587043234022,10.167626469413385,saltar,saltar/saltar_014
4.701589292,0.8091839287274816,-8.886592019299714,-1.4896005833613613,9.046834045451632,saltar,saltar/saltar_014
4.711546292,1.1441779642051286,-7.277202195620758,-1.8465915576057967,7.594518772795362,saltar,saltar/saltar_014
4.721503292,1.43585998170983,-5.275636085832826,-2.0901828769517867,5.8534514994419915,saltar,saltar/saltar_014
4.731459292,1.6543953981672206,-2.904328503676412,-2.1905028570809257,3.9963046627633187,saltar,saltar/saltar_014
4.741416292,1.7721073009601267,-0.20874877244036122,-2.1268922589976578,2.7762584565374495,saltar,saltar/saltar_014
4.751372292,1.7663148674651765,2.7423405887518273,-1.8915244911525164,3.7706982133782634,saltar,saltar/saltar_014
